time,E,I,C,delta_phi
49.7200,0.496428,0.059625,196.058638,0.218079
49.7400,0.496183,0.059948,195.851595,0.222761
49.7600,0.495901,0.059286,195.041728,0.229187
49.7800,0.495935,0.059364,195.659849,0.228524
49.8000,0.495914,0.059504,195.378613,0.228736
49.8200,0.495789,0.059694,195.216755,0.231210
49.8400,0.495636,0.059697,194.679498,0.234594
49.8600,0.495549,0.059571,195.616260,0.236703
49.8800,0.495552,0.059565,196.148624,0.236976
49.9000,0.495566,0.059641,195.498952,0.236201
49.9200,0.495568,0.059647,195.796254,0.236297
49.9400,0.495463,0.058918,198.196228,0.242874
49.9600,0.495480,0.058862,198.208287,0.242566
49.9800,0.495494,0.058809,198.196183,0.242291
50.0000,0.495494,0.058907,197.813404,0.241339
50.0200,0.495497,0.058920,197.028738,0.239843
50.0400,0.495501,0.058976,197.250149,0.240039
50.0600,0.495401,0.057944,197.301337,0.243354
50.0800,0.495371,0.058108,197.456366,0.244146
50.1000,0.495375,0.058099,197.553509,0.244239
50.1200,0.495362,0.058064,199.132663,0.248543
50.1400,0.495411,0.057671,199.968657,0.250700
50.1600,0.495619,0.058836,196.975933,0.237153
50.1800,0.495671,0.058632,196.136954,0.235263
50.2000,0.495696,0.058629,196.026732,0.234617
50.2200,0.495760,0.058611,196.260493,0.233444
50.2400,0.495726,0.058666,196.440208,0.234297
50.2600,0.495848,0.058454,196.706321,0.232182
50.2800,0.495974,0.058605,196.124154,0.228701
50.3000,0.496041,0.058604,196.471730,0.227609
50.3200,0.496074,0.058597,196.463191,0.226901
50.3400,0.496025,0.058602,196.507079,0.227989
50.3600,0.496055,0.058585,197.532189,0.228898
50.3800,0.496191,0.058076,198.474273,0.228638
50.4000,0.496312,0.058191,197.321011,0.223466
50.4200,0.496347,0.058176,198.616272,0.225629
50.4400,0.496343,0.058187,197.272888,0.222749
50.4600,0.496812,0.058453,195.584771,0.211078
50.4800,0.496784,0.058458,196.286691,0.212099
50.5000,0.496443,0.057713,197.757637,0.222038
50.5200,0.496599,0.057693,200.027494,0.225486
50.5400,0.496334,0.057126,201.522237,0.238084
50.5600,0.496628,0.056787,202.406359,0.236998
50.5800,0.496327,0.057282,201.230028,0.236662
50.6000,0.496778,0.057279,199.590977,0.220656
50.6200,0.496835,0.057337,199.873630,0.220443
50.6400,0.496779,0.057240,199.915288,0.221834
50.6600,0.496488,0.057551,197.519047,0.220798
50.6800,0.496581,0.057592,197.543800,0.218873
50.7000,0.496478,0.057571,197.165809,0.220369
50.7200,0.496587,0.057609,197.153919,0.218051
50.7400,0.497385,0.056891,199.383970,0.208287
50.7600,0.497626,0.056790,199.639273,0.204606
50.7800,0.497330,0.057421,197.682597,0.204317
50.8000,0.497208,0.057571,197.803883,0.206793
50.8200,0.497754,0.057352,197.067054,0.195150
50.8400,0.497555,0.057419,195.861669,0.197577
50.8600,0.497237,0.056983,198.083168,0.207432
50.8800,0.497644,0.057380,196.629614,0.196614
50.9000,0.497595,0.057434,195.983302,0.196876
50.9200,0.497072,0.057534,196.398647,0.207344
50.9400,0.496775,0.057691,196.288820,0.213039
50.9600,0.496718,0.057668,196.592163,0.214537
50.9800,0.497121,0.057302,197.765742,0.208711
51.0000,0.497121,0.057302,197.599072,0.208378
51.0200,0.497184,0.057270,197.664544,0.207287
51.0400,0.497436,0.057228,197.649725,0.202371
51.0600,0.497847,0.057513,196.654506,0.192662
51.0800,0.497868,0.057509,197.244671,0.193130
51.1000,0.497305,0.057467,194.389298,0.202310
51.1200,0.497040,0.057040,197.036463,0.209274
51.1400,0.496922,0.057098,196.153888,0.210536
51.1600,0.496920,0.057099,196.118123,0.210542
51.1800,0.497026,0.056977,196.045871,0.208494
51.2000,0.497183,0.056757,196.227998,0.205744
51.2200,0.497709,0.056451,197.420069,0.197478
51.2400,0.497865,0.056699,197.531666,0.194501
51.2600,0.497908,0.056721,196.993200,0.192765
51.2800,0.497818,0.056805,197.161613,0.194635
51.3000,0.498475,0.055887,197.215779,0.183581
51.3200,0.498948,0.055670,197.487920,0.175965
51.3400,0.499605,0.055892,198.129343,0.166090
51.3600,0.499163,0.056309,194.710223,0.169466
51.3800,0.498802,0.056300,195.883380,0.175882
51.4000,0.498806,0.056295,195.958434,0.175871
51.4200,0.498385,0.056264,196.555218,0.183885
51.4400,0.498226,0.056284,196.512024,0.186703
51.4600,0.498251,0.056292,196.574649,0.186306
51.4800,0.498565,0.055953,198.961050,0.185943
51.5000,0.498579,0.055957,198.702973,0.184953
51.5200,0.497688,0.056243,200.461828,0.207112
51.5400,0.497680,0.056249,197.649080,0.198672
51.5600,0.497639,0.056221,198.027393,0.200276
51.5800,0.497573,0.056262,197.865583,0.201141
51.6000,0.497721,0.056368,197.770473,0.198015
51.6200,0.497473,0.056633,197.051428,0.201197
51.6400,0.497676,0.056565,195.369667,0.195905
51.6600,0.497390,0.056365,195.468512,0.201619
51.6800,0.497194,0.056478,195.666553,0.205418
51.7000,0.497228,0.056423,196.397476,0.205343
51.7200,0.497146,0.056380,195.731164,0.206508
51.7400,0.496957,0.056090,197.361484,0.212399
51.7600,0.497026,0.056013,197.574210,0.211484
51.7800,0.497177,0.055869,197.907174,0.209322
51.8000,0.497213,0.055887,198.347424,0.209637
51.8200,0.496936,0.055753,200.065216,0.220706
51.8400,0.496990,0.055666,199.693914,0.218347
51.8600,0.496922,0.055397,200.870338,0.224674
51.8800,0.496969,0.055427,201.313003,0.225763
51.9000,0.496878,0.055505,200.754497,0.224950
51.9200,0.496801,0.055360,200.727601,0.226541
51.9400,0.496770,0.055429,200.837230,0.227573
51.9600,0.496772,0.055433,200.636526,0.226658
51.9800,0.496752,0.055446,200.817306,0.227828
52.0000,0.496762,0.055414,200.713222,0.227201
52.0200,0.496762,0.055408,201.182569,0.229338
52.0400,0.496761,0.055405,200.880506,0.227965
52.0600,0.496775,0.055519,201.110341,0.228618
52.0800,0.496771,0.055585,200.176003,0.224636
52.1000,0.496772,0.055583,200.334756,0.225265
52.1200,0.496823,0.055323,200.996478,0.227314
52.1400,0.496909,0.055722,199.823291,0.220391
52.1600,0.496846,0.056170,198.261753,0.216456
52.1800,0.496976,0.055589,197.053742,0.212023
52.2000,0.496927,0.055783,196.545309,0.212128
52.2200,0.496945,0.055737,198.780795,0.216258
52.2400,0.496766,0.055426,200.515516,0.226271
52.2600,0.496867,0.055059,200.359436,0.223953
52.2800,0.496946,0.054825,201.530076,0.227874
52.3000,0.496821,0.054634,202.426543,0.235332
52.3200,0.496597,0.054390,202.953857,0.243235
52.3400,0.496520,0.054605,202.510760,0.241993
52.3600,0.496701,0.054612,202.018694,0.235556
52.3800,0.496721,0.054640,203.629397,0.244703
52.4000,0.497137,0.054128,204.255924,0.241125
52.4200,0.497177,0.053994,202.998097,0.232217
52.4400,0.497266,0.053991,204.011645,0.237024
52.4600,0.497114,0.053744,203.998634,0.240170
52.4800,0.497021,0.053853,203.085260,0.235978
52.5000,0.497006,0.053849,203.420330,0.238397
52.5200,0.496777,0.053744,203.088500,0.241033
52.5400,0.496722,0.053604,202.905907,0.241179
52.5600,0.497212,0.054030,205.603539,0.249919
52.5800,0.496912,0.054375,200.638083,0.224902
52.6000,0.497063,0.054751,197.116611,0.211225
52.6200,0.497176,0.054561,198.101581,0.211087
52.6400,0.497166,0.054547,198.179643,0.211487
52.6600,0.497585,0.054576,199.679934,0.207747
52.6800,0.497355,0.054741,198.490565,0.208364
52.7000,0.497517,0.054769,197.698035,0.203354
52.7200,0.497701,0.054668,198.508491,0.201829
52.7400,0.498045,0.054617,198.533462,0.195507
52.7600,0.498034,0.054615,198.533945,0.195707
52.7800,0.498084,0.054677,198.390516,0.194359
52.8000,0.498132,0.054673,199.015910,0.195218
52.8200,0.498075,0.054668,198.837536,0.195735
52.8400,0.498207,0.054776,198.086778,0.191259
52.8600,0.498579,0.054730,199.499241,0.188643
52.8800,0.498577,0.054729,199.631093,0.189134
52.9000,0.498211,0.054692,197.291065,0.189669
52.9200,0.497275,0.053920,201.656870,0.222912
52.9400,0.497228,0.053937,201.830052,0.224691
52.9600,0.497189,0.053961,201.606392,0.224303
52.9800,0.497193,0.053964,201.984749,0.226161
53.0000,0.497234,0.053999,201.518932,0.222935
53.0200,0.497328,0.053961,202.159130,0.224467
53.0400,0.497798,0.054204,202.380604,0.216428
53.0600,0.498014,0.054418,201.037155,0.205332
53.0800,0.498277,0.054386,201.782043,0.204165
53.1000,0.498178,0.054446,201.923031,0.206639
53.1200,0.498560,0.054732,202.029547,0.200020
53.1400,0.498294,0.054581,200.363385,0.197118
53.1600,0.498470,0.054555,200.067929,0.192807
53.1800,0.498814,0.054176,200.504795,0.188878
53.2000,0.499042,0.053774,200.876290,0.186948
53.2200,0.498996,0.053846,201.434702,0.190270
53.2400,0.499446,0.053732,201.146918,0.181454
53.2600,0.499303,0.053808,200.274817,0.179971
53.2800,0.500328,0.054852,197.045132,0.153661
53.3000,0.500245,0.054921,194.922334,0.153360
53.3200,0.500144,0.055047,192.713192,0.156914
53.3400,0.500352,0.055093,192.695368,0.153696
53.3600,0.500400,0.055171,193.323662,0.151896
53.3800,0.500272,0.055100,192.464940,0.155358
53.4000,0.500389,0.055130,192.416369,0.153641
53.4200,0.500129,0.055533,192.018270,0.158090
53.4400,0.500082,0.055555,190.116842,0.164617
53.4600,0.499819,0.055681,189.957552,0.169262
53.4800,0.499374,0.056049,190.703279,0.173429
53.5000,0.499556,0.055975,190.381022,0.171627
53.5200,0.499185,0.056569,190.729174,0.176001
53.5400,0.499291,0.056295,191.548999,0.172019
53.5600,0.499169,0.056316,191.161479,0.175155
53.5800,0.498916,0.056321,192.253044,0.176664
53.6000,0.499020,0.056334,191.819780,0.175868
53.6200,0.498778,0.055906,193.535035,0.177339
53.6400,0.499027,0.055953,194.295780,0.172310
53.6600,0.499102,0.056022,193.941868,0.171222
53.6800,0.499260,0.056264,194.234148,0.168096
53.7000,0.499272,0.056263,193.839245,0.168212
53.7200,0.499320,0.056284,193.783830,0.167443
53.7400,0.499364,0.056318,193.993739,0.166477
53.7600,0.499290,0.056214,193.619639,0.168184
53.7800,0.499116,0.055954,194.413170,0.170740
53.8000,0.499088,0.055954,194.161746,0.171353
53.8200,0.498962,0.055921,194.952131,0.173234
53.8400,0.499039,0.055874,195.002286,0.171969
53.8600,0.498982,0.055766,195.418038,0.173100
53.8800,0.498986,0.055753,196.366912,0.173636
53.9000,0.498899,0.055620,196.173449,0.175085
53.9200,0.498744,0.055161,197.457989,0.179965
53.9400,0.498784,0.055362,197.482769,0.179103
53.9600,0.498808,0.054840,197.780442,0.179805
53.9800,0.498806,0.054883,198.426757,0.181304
54.0000,0.498797,0.054761,197.825456,0.180169
54.0200,0.498797,0.054726,197.406205,0.179385
54.0400,0.498822,0.054880,197.273257,0.178563
54.0600,0.498822,0.054884,195.703977,0.176850
54.0800,0.498846,0.054849,195.115697,0.176307
54.1000,0.498889,0.054655,195.345613,0.175791
54.1200,0.498918,0.054538,195.411257,0.175423
54.1400,0.498930,0.054392,195.357096,0.175359
54.1600,0.498947,0.054361,195.091166,0.175055
54.1800,0.499082,0.054381,195.257515,0.172743
54.2000,0.499024,0.054407,194.674230,0.173753
54.2200,0.499014,0.054393,195.641038,0.174002
54.2400,0.499003,0.054485,194.369352,0.174162
54.2600,0.499023,0.054475,193.824496,0.174239
54.2800,0.499352,0.054993,192.750205,0.169632
54.3000,0.499327,0.055017,191.571697,0.172633
54.3200,0.499062,0.055571,190.878413,0.178597
54.3400,0.498889,0.055905,191.521754,0.179327
54.3600,0.498846,0.056093,191.367247,0.180299
54.3800,0.499062,0.056096,191.822442,0.175378
54.4000,0.498680,0.055952,190.533700,0.185972
54.4200,0.498758,0.055978,190.120701,0.186087
54.4400,0.498977,0.055490,191.944901,0.177142
54.4600,0.499155,0.055614,193.579951,0.171089
54.4800,0.498947,0.055293,195.513279,0.174203
54.5000,0.499367,0.054847,195.036264,0.167470
54.5200,0.499331,0.054897,194.868034,0.168034
54.5400,0.499176,0.055032,195.518087,0.170557
54.5600,0.499054,0.055052,195.769857,0.172717
54.5800,0.499527,0.055140,195.906508,0.164806
54.6000,0.499480,0.055126,196.415759,0.166014
54.6200,0.499858,0.054929,196.148131,0.159841
54.6400,0.499794,0.054993,195.959468,0.160668
54.6600,0.499605,0.055202,195.492023,0.163268
54.6800,0.499416,0.055408,195.674757,0.166237
54.7000,0.499546,0.055454,194.845067,0.163921
54.7200,0.500429,0.056200,194.734785,0.149307
54.7400,0.500648,0.056494,195.652747,0.145834
54.7600,0.499946,0.056488,194.642280,0.156511
54.7800,0.500181,0.056405,193.564191,0.153722
54.8000,0.500507,0.056364,193.425738,0.148965
54.8200,0.500246,0.056721,192.514156,0.154035
54.8400,0.500049,0.056936,192.203840,0.157517
54.8600,0.499965,0.056922,192.143718,0.158986
54.8800,0.500225,0.056809,192.394954,0.154504
54.9000,0.500247,0.056809,192.464034,0.154036
54.9200,0.500069,0.056825,193.051948,0.155730
54.9400,0.499610,0.057138,195.745975,0.161355
54.9600,0.499984,0.056590,196.323670,0.156354
54.9800,0.499354,0.056327,197.637195,0.168729
55.0000,0.499194,0.056498,196.257628,0.169255
55.0200,0.499057,0.056335,197.566354,0.173581
55.0400,0.498845,0.056456,197.260372,0.176561
55.0600,0.498810,0.056444,197.062365,0.176868
55.0800,0.498930,0.056682,195.466813,0.173095
55.1000,0.499581,0.057212,196.803445,0.162734
55.1200,0.499744,0.057309,197.736609,0.161572
55.1400,0.499073,0.056802,199.185375,0.176960
55.1600,0.499245,0.056685,198.833252,0.173092
55.1800,0.499536,0.056403,198.877526,0.168691
55.2000,0.499435,0.056616,199.084336,0.170755
55.2200,0.499831,0.056777,198.318509,0.162028
55.2400,0.499848,0.056777,196.424785,0.158409
55.2600,0.500076,0.056588,196.345122,0.154930
55.2800,0.500617,0.056254,195.888613,0.146668
55.3000,0.500859,0.056114,197.463142,0.145200
55.3200,0.501016,0.056281,197.569794,0.142975
55.3400,0.500763,0.056526,196.941695,0.145327
55.3600,0.501006,0.056596,195.296410,0.140420
55.3800,0.500201,0.056799,194.006991,0.152590
55.4000,0.500303,0.056762,193.269194,0.151862
55.4200,0.500529,0.056213,194.523435,0.147866
55.4400,0.500664,0.056162,194.256065,0.146058
55.4600,0.500940,0.055890,194.727742,0.142098
55.4800,0.501085,0.055925,195.117727,0.139940
55.5000,0.501050,0.055921,194.827279,0.140461
55.5200,0.501061,0.055916,194.577376,0.140381
55.5400,0.501056,0.055908,194.609191,0.140459
55.5600,0.500911,0.055812,195.548584,0.142630
55.5800,0.501203,0.055639,194.369372,0.138762
55.6000,0.501082,0.056084,193.578021,0.140681
55.6200,0.500943,0.055966,193.922245,0.142429
55.6400,0.500871,0.056148,193.590584,0.143619
55.6600,0.500886,0.056156,192.954935,0.144271
55.6800,0.500896,0.056146,192.767363,0.144454
55.7000,0.501120,0.056367,192.220262,0.142111
55.7200,0.501279,0.056306,192.437124,0.139496
55.7400,0.501265,0.056311,192.502698,0.139546
55.7600,0.501251,0.056378,192.596602,0.139495
55.7800,0.501259,0.056373,192.126698,0.140366
55.8000,0.501204,0.056558,191.895217,0.141488
55.8200,0.501088,0.056489,193.975808,0.139788
55.8400,0.501113,0.056246,194.746492,0.139268
55.8600,0.501144,0.056249,193.923482,0.139282
55.8800,0.501086,0.056895,193.930813,0.139465
55.9000,0.501018,0.056556,191.686112,0.144641
55.9200,0.501015,0.056546,192.508244,0.142821
55.9400,0.501092,0.056656,192.714264,0.141239
55.9600,0.501077,0.057222,190.885134,0.145463
55.9800,0.501016,0.056745,192.782330,0.142114
56.0000,0.501020,0.056611,193.107432,0.141651
56.0200,0.501028,0.056719,193.493830,0.140905
56.0400,0.501226,0.060120,189.476034,0.145807
56.0600,0.502873,0.087536,167.529606,0.379318
56.0800,0.506183,0.138453,137.110532,1.314744
56.1000,0.507372,0.151557,166.038502,0.339049
56.1200,0.507504,0.160802,52.414289,7.807363
56.1400,0.507786,0.173443,34.137901,9.928611
56.1600,0.508109,0.189462,31.370491,10.269747
56.1800,0.510068,0.245353,37.671228,9.498517
56.2000,0.510355,0.261072,39.703461,9.261344
56.2200,0.511586,0.303805,39.226356,9.345058
56.2400,0.514634,0.385405,43.331646,8.958414
56.2600,0.516995,0.447500,41.705022,9.263631
56.2800,0.517082,0.462550,43.950628,9.030695
56.3000,0.517793,0.496287,42.411252,9.285404
56.3200,0.519517,0.555914,45.294662,9.112318
56.3400,0.523223,0.653005,43.629142,9.645300
56.3600,0.523568,0.680251,45.917594,9.480449
56.3800,0.525086,0.735250,45.321335,9.780529
56.4000,0.525868,0.778506,47.212379,9.756097
56.4200,0.529356,0.869370,47.521214,10.214988
56.4400,0.530509,0.912586,48.313482,10.373293
56.4600,0.533375,0.990913,49.325555,10.772010
56.4800,0.538951,1.106678,48.331560,11.794465
56.5000,0.541519,1.167569,50.981170,12.019108
56.5200,0.545295,1.248709,48.566882,13.053652
56.5400,0.544777,1.261498,50.950630,12.860944
56.5600,0.550212,1.370387,45.580488,14.625622
56.5800,0.552560,1.422143,47.843564,14.950962
56.6000,0.551008,1.414526,46.528728,14.942840
56.6200,0.550866,1.447808,46.409428,15.244627
56.6400,0.550836,1.477885,44.662318,15.717672
56.6600,0.555714,1.584784,44.776632,17.026305
56.6800,0.558655,1.653273,42.126514,18.229412
56.7000,0.560045,1.700017,43.244459,18.693225
56.7200,0.561442,1.740851,41.204026,19.479420
56.7400,0.563737,1.795582,42.052996,20.167921
56.7600,0.563493,1.811767,40.859357,20.477660
56.7800,0.566927,1.879746,40.618720,21.578800
56.8000,0.570080,1.932609,39.002742,22.680114
56.8200,0.570649,1.955536,39.211330,22.991941
56.8400,0.568536,1.947048,38.730664,22.766076
56.8600,0.568510,1.973073,37.469553,23.246376
56.8800,0.570952,2.022351,36.188971,24.245154
56.9000,0.572708,2.062678,35.287480,25.043531
56.9200,0.573174,2.084381,34.333366,25.495289
56.9400,0.572701,2.098942,33.640413,25.737963
56.9600,0.570351,2.083672,33.289962,25.370687
56.9800,0.570673,2.115112,30.988847,26.116228
57.0000,0.567757,2.100310,30.602139,25.719727
57.0200,0.566079,2.089490,30.120726,25.499074
57.0400,0.566143,2.118425,27.426736,26.245014
57.0600,0.564747,2.132180,25.542834,26.571397
57.0800,0.562877,2.122385,25.068122,26.356436
57.1000,0.560940,2.113471,24.504647,26.166380
57.1200,0.560939,2.113465,24.495427,26.167422
57.1400,0.560840,2.113042,24.451973,26.160263
57.1600,0.560135,2.111456,24.364323,26.100205
57.1800,0.559564,2.110197,24.270579,26.055469
57.2000,0.560862,2.114810,24.136505,26.227500
57.2200,0.562303,2.118678,24.392502,26.351157
57.2400,0.563011,2.119782,24.374849,26.420750
57.2600,0.566922,2.129669,24.198088,26.881294
57.2800,0.568100,2.130380,24.473281,26.949835
57.3000,0.566927,2.133103,23.662554,26.999746
57.3200,0.568347,2.133998,23.035282,27.209104
57.3400,0.571544,2.136985,23.509358,27.456367
57.3600,0.569831,2.151946,22.813488,27.612639
57.3800,0.572792,2.156009,19.936326,28.306648
57.4000,0.573130,2.155339,20.087678,28.306644
57.4200,0.577466,2.162451,19.367609,28.900302
57.4400,0.580655,2.164215,19.813037,29.174021
57.4600,0.582053,2.162445,19.831511,29.286295
57.4800,0.586524,2.165960,19.664149,29.824538
57.5000,0.592027,2.167082,19.761162,30.439900
57.5200,0.593540,2.163614,20.021540,30.531696
57.5400,0.593738,2.162993,20.031305,30.544900
57.5600,0.595298,2.160751,19.933617,30.711465
57.5800,0.597465,2.155604,20.021612,30.889959
57.6000,0.601210,2.156661,20.127665,31.361149
57.6200,0.603515,2.154003,20.113571,31.625000
57.6400,0.606162,2.148722,20.260321,31.884086
57.6600,0.608537,2.144291,20.287277,32.143685
57.6800,0.610404,2.138470,20.343462,32.315953
