time,regime
174.9,recovery
174.92,recovery
174.94,recovery
174.96,recovery
174.98,recovery
175.0,recovery
175.02,recovery
175.04,recovery
175.06,recovery
175.08,recovery
175.1,recovery
175.12,recovery
175.14,recovery
175.16,recovery
175.18,recovery
175.2,recovery
175.22,recovery
175.24,recovery
175.26,recovery
175.28,recovery
175.3,recovery
175.32,recovery
175.34,recovery
175.36,recovery
175.38,recovery
175.4,recovery
175.42,recovery
175.44,recovery
175.46,recovery
175.48,recovery
175.5,recovery
175.52,recovery
175.54,recovery
175.56,recovery
175.58,recovery
175.6,recovery
175.62,recovery
175.64,recovery
175.66,recovery
175.68,recovery
175.7,recovery
175.72,recovery
175.74,recovery
175.76,recovery
175.78,recovery
175.8,recovery
175.82,recovery
175.84,recovery
175.86,recovery
175.88,recovery
175.9,recovery
175.92,recovery
175.94,recovery
175.96,recovery
175.98,recovery
176.0,recovery
176.02,recovery
176.04,recovery
176.06,recovery
176.08,recovery
176.1,recovery
176.12,recovery
176.14,recovery
176.16,recovery
176.18,recovery
176.2,recovery
176.22,recovery
176.24,recovery
176.26,recovery
176.28,recovery
176.3,recovery
176.32,recovery
176.34,recovery
176.36,recovery
176.38,recovery
176.4,recovery
176.42,recovery
176.44,recovery
176.46,recovery
176.48,recovery
176.5,recovery
176.52,recovery
176.54,recovery
176.56,recovery
176.58,recovery
176.6,recovery
176.62,recovery
176.64,recovery
176.66,recovery
176.68,recovery
176.7,recovery
176.72,recovery
176.74,recovery
176.76,recovery
176.78,recovery
176.8,recovery
176.82,recovery
176.84,recovery
176.86,recovery
176.88,recovery
176.9,recovery
176.92,recovery
176.94,recovery
176.96,recovery
176.98,recovery
177.0,recovery
177.02,recovery
177.04,recovery
177.06,recovery
177.08,recovery
177.1,recovery
177.12,recovery
177.14,recovery
177.16,recovery
177.18,recovery
177.2,recovery
177.22,recovery
177.24,recovery
177.26,recovery
177.28,recovery
177.3,recovery
177.32,recovery
177.34,recovery
177.36,recovery
177.38,recovery
177.4,recovery
177.42,recovery
177.44,recovery
177.46,recovery
177.48,recovery
177.5,recovery
177.52,recovery
177.54,recovery
177.56,recovery
177.58,recovery
177.6,recovery
177.62,recovery
177.64,recovery
177.66,recovery
177.68,recovery
177.7,recovery
177.72,recovery
177.74,recovery
177.76,recovery
177.78,recovery
177.8,recovery
177.82,recovery
177.84,recovery
177.86,recovery
177.88,recovery
177.9,recovery
177.92,recovery
177.94,recovery
177.96,recovery
177.98,recovery
178.0,recovery
178.02,recovery
178.04,recovery
178.06,recovery
178.08,recovery
178.1,recovery
178.12,recovery
178.14,recovery
178.16,recovery
178.18,recovery
178.2,recovery
178.22,recovery
178.24,recovery
178.26,recovery
178.28,recovery
178.3,recovery
178.32,recovery
178.34,recovery
178.36,recovery
178.38,recovery
178.4,recovery
178.42,recovery
178.44,recovery
178.46,recovery
178.48,recovery
178.5,recovery
178.52,recovery
178.54,recovery
178.56,recovery
178.58,recovery
178.6,recovery
178.62,recovery
178.64,recovery
178.66,recovery
178.68,recovery
178.7,recovery
178.72,recovery
178.74,recovery
178.76,recovery
178.78,recovery
178.8,recovery
178.82,recovery
178.84,recovery
178.86,recovery
178.88,recovery
178.9,recovery
178.92,recovery
178.94,recovery
178.96,recovery
178.98,recovery
179.0,recovery
179.02,recovery
179.04,recovery
179.06,recovery
179.08,recovery
179.1,recovery
179.12,recovery
179.14,recovery
179.16,recovery
179.18,recovery
179.2,recovery
179.22,recovery
179.24,recovery
179.26,recovery
179.28,recovery
179.3,recovery
179.32,recovery
179.34,recovery
179.36,recovery
179.38,recovery
179.4,recovery
179.42,recovery
179.44,recovery
179.46,recovery
179.48,recovery
179.5,recovery
179.52,recovery
179.54,recovery
179.56,recovery
179.58,recovery
179.6,recovery
179.62,recovery
179.64,recovery
179.66,recovery
179.68,recovery
179.7,recovery
179.72,recovery
179.74,recovery
179.76,recovery
179.78,recovery
179.8,recovery
179.82,recovery
179.84,recovery
179.86,recovery
179.88,recovery
179.9,recovery
179.92,recovery
179.94,recovery
179.96,recovery
179.98,recovery
